"Tableau 1","","","","",""
"6194d6a71506ad407904288d","1460865222525079558","socratesccost","@GOENRI Here are some altitude CO2 ppm measurements. It is not well mixed (stays heavy) until around 1500 metres altitude.  ://  /L4BXSOSWeL","20211117065945","2_3"
"6194d6a71506ad4079042893","1460766261432832000","socratesccost","@_Geordi_kev_ The truth about the UN IPCC agenda.  ://  /ie78AVZI4V","20211117002631","5_2"
"6194d6a71506ad4079042895","1460762485183574018","socratesccost","The truth why climate scientists only focus on carbon dioxide’s (imaginary) effect on the climate:

- They were told to! And to ignore everything else by the United Nations IPCC.  ://  /9K4TzTMIKa","20211117001130","5_2"
"6194d6a71506ad4079042896","1460760375687663621","socratesccost","@WarrenPlatts So the whole CO2 heating the planet fantasy is BS.","20211117000307","2_3"
"6194d6a71506ad4079042897","1460738112527630338","socratesccost","@BobVanWagner1 You breathe out CO2 from your lungs at 40,000 ppm.
Local vegetation thanks you for this.
Submariners operate successfully at 5,000 ppm.
School rooms are around 1,000 ppm.
The room I am sitting in now is at 545 ppm.
My local beach was around 750 ppm.
Overall, CO2 is very nice.  ://  /5TNam06Wg1","20211116223439","2_3"
"6194d6a71506ad4079042898","1460733889211613185","socratesccost","@BobVanWagner1 Heart issues due to CO2?  ://  /rCOKo0a4su","20211116221752","3_3"
"6194d6a71506ad4079042899","1460733451733123073","socratesccost","The truth about carbon dioxide;  ://  /P1UU1tFDeH","20211116221608","3_3"
"6194d6a91506ad40790428a4","1460772121018175489","JaggerMickOZ","RT @IanHugh07940666: @LofayPeter @JaggerMickOZ ...when the wind don't blow, and the sun don't shine, only coal and gas can power you fine...","20211117004948","4_4"
"6194de38371e0551cf68a41a","1460922449533493255","ManicBeancount","After years of harassment and weeks after her resignation there is finally going to be an investigation into the University of Sussex. 
Why cannot academic disputes be resolved in the academic literature? Are the trans consensus insecure in their perspectives?  ://  /TenOYZgD11","20211117104709","5_1"
"6195127596bab27a47db6d52","1460979020036718600","JunkScience","""Forest loss is destroying the Amazon’s ability to absorb CO2.""

BS.

1. Mature jungle has limited ability to absorb CO2.

2. Only a fraction of the Amazon jungle has been developed.

3. The Amazon is only about 2% of the global CO2 cycle.

 ://  /prekBPCAnS","20211117143156","2_3"
"6198fe735e59d27c685223b8","1461644601585016833","NoTricksZone","RT @NoTricksZone: COASTLINES ARE SAFE...Sea Level Alarmism Unravels As Earth’s Coastlines Are Observed Expanding Since 1984   ://  /x…","20211119103643","1_6"
"6198fe735e59d27c685223b9","1461421881194594317","NoTricksZone","COASTLINES ARE SAFE...Sea Level Alarmism Unravels As Earth’s Coastlines Are Observed Expanding Since 1984   ://  /xN2XWm8auo  ://  /5tcIxqP4tD","20211118195143","1_6"
"6198fe735e59d27c685223ba","1461237833323143168","NoTricksZone","@BethanyCherisse Governments have been using the scientific institutions to create fake emergencies: e.g. pandemics, climate crisis, etc. It's a lot of fraud","20211118074022","5_2"
"6198fe745e59d27c685223bc","1462016670411677701","RogTallbloke","RT @jhwalker6751: @tan123 Considering the Roman Warm Period was a full 1C warmer than now and lasted from 250BC to 400 AD and could be call…","20211120111511","2_1"
"6198fe755e59d27c685223c3","1461804788270702597","RogTallbloke","@TinTincognito @ejwwest @LarryBradyBunch @ShaneGresinger @ClimateRealists The IPCC still can't find any long term trends in any extreme weather categories. But that's the peer reviewed small print in the main report. The big typeface in the summary for policymakers hypes it up.","20211119211315","5_2"
"6198fe755e59d27c685223c5","1461781471434362883","RogTallbloke","RT @BillyBa01672350: @RogTallbloke @ClimateRealists Climate models cannot even predict seaonality let alone decades in the future. Perhpas…","20211119194036","5_1"
"6198fe765e59d27c685223c6","1461748135588470789","RogTallbloke","IPCC Climate Models Keep Failing Because They Don’t Respect Physics – The Daily Sceptic  ://  /n8Ku92t1fh","20211119172808","5_1"
"6198fe765e59d27c685223c7","1461606228291903490","RogTallbloke","RT @Electroversenet: GRAND SOLAR MINIMUM 101: THE FUTURE LOOKS COLD

The Sun is at its weakest state in more than a century, and the impact…","20211119080414","2_1"
"6198fe765e59d27c685223c9","1461592723610292225","RogTallbloke","RT @_Geordi_kev_: @socratesccost The same UN that released its annual report only months after NASA found faults in all of their models but…","20211119071035","5_1"
"6198fe765e59d27c685223ca","1461580679045685249","RogTallbloke","RT @socratesccost: @_Geordi_kev_ The truth about the UN IPCC agenda.  ://  /ie78AVZI4V","20211119062243","5_2"
"6198fe765e59d27c685223cb","1461466223074500615","RogTallbloke","RT @KeillerDon: Who’s funding climate “science”?
 ://  /vEIIdKXoMj","20211118224754","5_2"
"6198fe765e59d27c685223cc","1461464743919640587","RogTallbloke","RT @tan123: ""The atmosphere allegedly currently has too much CO2 in it"" update","20211118224202","2_3"
"6198fe775e59d27c685223cf","1461443005219545089","RogTallbloke","RT @tan123: ""Data from the Danish Meteorological Institute (DMI) shows that Greenland ice melt slowed significantly during the past decade,…","20211118211539","1_1"
"6198fe775e59d27c685223d0","1461441248183689221","RogTallbloke","RT @tan123: The world has endured a punishing siege of climate scam propaganda for decades, supercharged by hysteria, scammers, groupthink,…","20211118210840","5_2"
"6198fe775e59d27c685223d5","1461300626273492992","RogTallbloke","""The Science"" has been rumbled. 
""Quick! Create a grey literature smokescreen""  ://  /VqZVGXvhHt","20211118114953","5_2"
"6198fe785e59d27c685223d6","1461262999910506496","RogTallbloke","@GreatWhiteCon @FinsUpSailor @VBofPerth @ClimateBook For a good read on how bad models using radiative theory are, read this.
 ://  /Wx2mUD6qvn","20211118092022","5_1"
"6198fe785e59d27c685223da","1461081082124718082","RogTallbloke","@FinsUpSailor @GreatWhiteCon @VBofPerth CO2 is driven by a lot of things. It drives nothing, with a radiative equilibrium temperature of -72C","20211117211730","2_3"
"6198fe785e59d27c685223db","1461043884398632971","RogTallbloke","You'll be making a fortune from us, right? How much per kwh, including the wind turbine subsidies?  ://  /7DQZabMXI9","20211117184941","4_4"
"6198fe785e59d27c685223dd","1461040966962495489","RogTallbloke","RT @SpaceTimeEnd: @BrianSJ3 @RogTallbloke Strangely I am just refreshing myself on Comic Rays, Clouds, Sun and Climate!

Small cosmos!","20211117183806","2_1"
"6198fe795e59d27c685223e0","1461816586302636035","wattsupwiththat","Sea Level Alarmism Unravels As Earth’s Coastlines Are Observed Expanding Since 1984  ://  /SPJXXFervz","20211119220008","1_6"
"6198fe7a5e59d27c685223e2","1461782009806733320","wattsupwiththat","RT @ChrisMartzWX: This is not the messaging of a serious scientist. Science is supposed to be objective.  ://  /10mHa9LimK","20211119194244","5_2"
"6198fe7a5e59d27c685223e4","1461756423356891139","wattsupwiththat","Chukchi Sea ice that didn’t melt this summer is now 2+m thick between Wrangel Island and the shore  ://  /6XJYgniQ65","20211119180104","1_1"
"6198fe7c5e59d27c685223f2","1462036348181831692","IowaClimate","World’s largest offshore wind farm ‘unprofitable’, government-funded report confirms  ://  /wAXJCjSayc","20211120123323","4_4"
"6198fe7c5e59d27c685223f3","1462021308150071298","IowaClimate","World’s largest offshore wind farm ‘unprofitable’, government-funded report confirms  ://  /bIml4vbnHB","20211120113337","4_4"
"6198fe7e5e59d27c685223f7","1461806028488589322","WEschenbach","@DamianMcColl @ClimateRealists • ""Temperature rise from climate change"" is a meaningless statement.
• There is NO EVIDENCE that it will ""get much worse"". 
• Temperature has risen for ~300 years, &   ; the first 200 were NOT from CO2.
• NO species have gone extinct from the ~1°C temperature rise.

w.  ://  /CuIG1I2amF","20211119211810","2_3"
"6198fe7e5e59d27c685223f9","1461794233904422913","WEschenbach","@IanParr5 @Funkinelly @humbug1994 Same thing. The scientists involved make their living selling climate alarmism. Their report is a joke. NOT ONE ex   le of a species going extinct from ""climate change"", just lots of ""could"" and ""might"" and ""possibly"" and other weasel words.

Pathetic.

w.","20211119203118","5_2"
"6198fe7e5e59d27c685223fb","1461783489376931845","WEschenbach","@IanParr5 @Funkinelly @humbug1994 As usual, despite being full of ""could face"" and ""could potentially"" and ""could lose"" and ""at risk"", and despite ~ 300 years of warming, they can't name one single species that has gone extinct, even ""locally"", from climate change.

And ""local extinction""? Totally undefined.

w.","20211119194837","3_2"
"6198fe7f5e59d27c685223fc","1461779465399377924","WEschenbach","@humbug1994 Humans tolerate 3,000 ppmv CO2 with no problems. You have presented NO evidence that increasing CO2 levels will drive current species to extinction, including humans. 

If you have any such evidence, now would be the time to link to it.

w.","20211119193237","3_2"
"6198fe7f5e59d27c68522401","1461613352715579394","WEschenbach","• You only mention uncertainty once, viz: ""The systematic uncertainty due to these assumptions cannot be assessed without larger-scale field observations."" There is NO attempt to estimate, much less calculate, overall uncertainty ... and without uncertainty, there's no science.","20211119083233","5_1"
"6198fe7f5e59d27c68522402","1461613350530404354","WEschenbach","• No computer scientist claims 1% accuracy for climate model output.
• You assume that rice harvesting goes on in the shade ... ???
• At the end of a long series of assumptions &   ; calculations based on inaccurate climate models, you claim that your uncertainty is ± 0.5%.","20211119083232","5_1"
"6198fe805e59d27c68522404","1461600586021818368","WEschenbach","""CO2 out-gassed to the atmosphere and oceans today from volcanoes and other magmatically active regions is estimated at 280 to 360 million tonnes (0.28 to 0.36 Gt) per year, including that released into the oceans from mid-ocean ridges""

 ://  /cuMuy4EAqV  ://  /CPY7T5Dque","20211119074149","2_3"
"6198fe805e59d27c68522405","1461589441697308679","WEschenbach","@humbug1994 When oxygen was &lt;5%, none of the species on earth existed ... but they did exist when CO2 was much higher. Note that the ""Cambrian explosion"", when life first truly blossomed on earth, happened ~540 million years ago.

Now look at where that is on your graph ...

w.","20211119065732","2_1"
"6198fe805e59d27c68522406","1461587953507979265","WEschenbach","@humbug1994 Um, yes, it does. Since these species evolved when CO2 was much, much higher, rising CO2 will not drive any of them extinct.

w.","20211119065137","2_3"
"6198fe805e59d27c6852240a","1461528491501842435","WEschenbach","@PaulSan56345114 @coachjake1964 @KeillerDon I've been programming computers for 57 years. If you believe the untested, unvalidated, unverified climate models, you're a fool. The fact that they can hindcast historical data is a result of tuning, and is MEANINGLESS. Past performance is no guarantee of future success.

w.","20211119025520","5_1"
"6198fe815e59d27c6852240d","1461525961933950978","WEschenbach","@PaulSan56345114 @coachjake1964 @KeillerDon Provide evidence that driving a more fuel-efficient car will cut down on ""extreme weather"". Even the IPCC says ""There is low confidence in the level at which global warming could lead to very high risks associated with extreme weather events in the context of this report.""

w.","20211119024517","1_7"
"6198fe815e59d27c6852240e","1461524069161988096","WEschenbach","I keep reading that if CO2 levels keep rising, millions of species will go extinct.

Not happening.

w.  ://  /9Y8d7IAHFw","20211119023746","3_2"
"6198fe815e59d27c68522410","1461462389358927878","WEschenbach","@neil_ndbress Not quite. From ice core data and theory, the relationship is on the order of 10 ppmv of additional atmospheric CO2 from each 1°C of increased ocean temps. 

CO2 has gone up ~125 ppmv since 1750, FAR too much to be from the ocean.

w.","20211118223240","2_3"
"6198fe815e59d27c68522411","1461461250655674368","WEschenbach","@PaulSan56345114 @coachjake1964 @KeillerDon And no, this is not like cancer. We have lots of evidence that smoking increases your odds of cancer.

We have NO evidence that the earth warming by 1% will have calamitous results. It's been warming for 300 years ... where are the catastrophes?

w.","20211118222809","2_1"
"6198fe815e59d27c68522413","1461459984911200256","WEschenbach","@PaulSan56345114 @coachjake1964 @KeillerDon Australia right now is experiencing some of the coldest weather in decades ... climate change?

And no, despite ~300 years of warming, there has been NO global increase in wildfires. What there has been is VERY bad forest management.

w.
 ://  /u3l5X9AhQy","20211118222307","1_4"
"6198fe825e59d27c68522414","1461456053183254531","WEschenbach","""Increasing exponentially""?

Please post up the math to calculate the exponent for the increase.

IPCC sez: ""Projected precipitation and temperature changes imply possible changes in floods, although overall there is low confidence in projections of changes in fluvial floods

w.  ://  /uZQu4sUxoB  ://  /LPnsFTiCTg","20211118220730","1_7"
"6198fe825e59d27c68522419","1461399783545835520","WEschenbach","The world has been warming in fits and starts for ~300 years. The results have been generally beneficial—ice-free ports, fewer deaths from cold, longer growing seasons.

Schneider used to be a global cooling alarmist and seamlessly switched to global warming alarmist.  ://  /tcFzcL6fyH","20211118182354","5_2"
"6198fe835e59d27c6852241d","1461153371436421121","WEschenbach","Well, now that the COP26 woke greedfest is history, I thought I'd post about what we can actually do. TL;DR version: EVERY problem the alarmists say CO2 will bring has been with us always—floods, heatwaves, storms, droughts, etc. We need to work to protect the poor against these.","20211118020445","5_2"
"6198fe835e59d27c68522420","1461121626049679365","WEschenbach","@FernandoLeanme @dagfinnr Fernando, I just gave you what you haven't given, an actual estimate of the amount of CO2 it would take to recover all US oil—20 GT, which is only about half of ONE YEAR'S PRODUCTION.

How about you stop handwaving about ""a significant amount"" and give us actual estimates?

w.","20211117235836","5_1"
"6198fe845e59d27c68522425","1461041959313707008","WEschenbach","@FernandoLeanme @2manybikes2ride @JesseJenkins Next, the total CO2 required to extract all available oil is small. The DOE estimates that 20 billion tons of CO2 will be required for production of the 67 billion barrels of economically recoverable oil. That's less than one year's emissions ...

w.
 ://  /2y1bNtL0r3","20211117184202","4_5"
"6198fe855e59d27c6852242b","1461026161585053697","WEschenbach","@thefordprefect What it means is that weather, for whatever range of reasons, and despite ~ 300 years of warming that is still ongoing, is LESS of an issue than it has ever been in the past ... ergo, there's no climate crisis.

w.","20211117173916","2_1"
"6198fe865e59d27c6852242d","1462055368012480517","GasPriceWizard","RT @tan123: Thanks, CO2!","20211120134858","2_3"
"6198fe885e59d27c6852243b","1461858408685084680","GasPriceWizard","And Washington State refineries will be scrambling to 

A) meet the sudden surge in demand for fuels 

B) Source new oil feedstocks/supplies from elsewhere given they import and use oil from the now shutdown TransMountain Pipeline  ://  /VfVzqM6yMA","20211120004619","4_5"
"6198fe895e59d27c68522449","1461704242201247745","GasPriceWizard","RT @hockeysar: @GasPriceWizard @BillBlair I have said this all along that fighting extreme weather events is proper preparedness and preven…","20211119143343","1_7"
"6198fe8b5e59d27c68522457","1461362490332246024","GasPriceWizard","Not a wit. After all, their green schemes helped cause it …  ://  /ReyfswXItp","20211118155543","3_3"
"6198fe8b5e59d27c6852245c","1461179728770048001","GasPriceWizard","Never forget both the inflationary effects of a weaker Loonie (thanks to pipeline hijinx) despite higher oil prices and the knock on effect of ever-rising carbon taxes, are not rebated. They merely serve to drive up the cost of living, reducing productivity and purchasing power.  ://  /7pQjrrVS4F","20211118034929","4_1"
"6198fe8e5e59d27c6852246a","1461844103939825667","MAVERIC22440705","RT @PeterDClack: It was all guesswork. That climate would change &   ; global warming would cause ecosystems to collapse. It was carbon dioxide…","20211119234928","4_2"
"6198fe905e59d27c68522476","1461673789843025931","BjornLomborg","Hypocrisy: Banning fossil fuels for poor states by rich that still use lots of fossil fuels (green EU: 71% fossil fuels)

Tiny climate gains, major development losses

If Africa 3x power with gas, increase global emissions by 0.62% (~CO₂ from Louisianna)

 ://  /sSvSML30ka  ://  /c9uBUolrKX","20211119123242","4_2"
"6198fe905e59d27c68522477","1461669307155369991","BjornLomborg","RT @dougmcneall: Doomism and climate science.  ://  /uLnWbwszjc","20211119121453","3_3"
"6198fe905e59d27c6852247a","1461362712659697672","BjornLomborg","RT @DohaDebates: Look at the data before you panic about global warming, says @BjornLomborg, one of the panelists in our climate solutions…","20211118155636","5_2"
"6198fe915e59d27c6852247e","1461934405983764489","PeterDClack","Trillions of dollars have been poured into solar &   ; wind turbines  as financiers saw an opportunity to get in on the ground floor. A global warming scam was devised. With major investors pouring in money and support, the UN saw its chance and global warming was invented. The End.  ://  /dY12zG3DRU","20211120054818","5_2"
"6198fe925e59d27c68522480","1461855340882845696","PeterDClack","@ThomBradley8 And Thomas it is intermixed in the atmosphere and oceans. Thus it is absolutely impossible to know whether any molecule came from a plant, human breath, a car, or a volcano. This can only be simulated in a laboratory with CO2 that has been produced and purified.","20211120003407","5_1"
"6198fe925e59d27c68522481","1461854352742576131","PeterDClack","When carbon dioxide is produced it immediately circulates and moves through the air. It is denser &   ; heavier than air and tends to pool lower down in the atmosphere, hence the timberline. There is no way possible to examine the air &   ; know how/where CO2 came from from isotopes.","20211120003012","3_3"
"6198fe925e59d27c68522482","1461851650151174145","PeterDClack","@DanCady The mild warming that characterised a period until around 2016 was far lower that myriad times in he recent past, as this graph demonstrates. It was far warmer in the Minoan, Roman Warm Period and Medieval Warm Period. The world is in a wonderful extended holiday from glaciation.  ://  /1zWDyr89Zl","20211120001927","2_1"
"6198fe925e59d27c68522484","1461812114499293192","PeterDClack","Many scientists reject outright the global warming hypothesis. A 1000 put out this statement in the light of the flawed claim that carbon dioxide would cause some warming spike. It goes to show how utterly false is the claim that all scientists agree. 
 ://  /09O7HqmpaC","20211119214221","5_1"
"6198fe925e59d27c68522486","1461798455928672259","PeterDClack","Carbon dioxide has no role whatsoever in warming earth's climate, certainly not to drive global temperature rises in the atmosphere &   ; oceans at the same time. After all, oceans have 260 times the mass of air &   ; CO2 is 1 molecule in 2,500. It's fake science.
 ://  /sGxJR7Cf3i","20211119204805","2_3"
"6198fe935e59d27c6852248c","1461415730956570625","PeterDClack","The miracle of carbon dioxide was whitewashed by the United Nations smear c   aign on global warming. CO2 is the foundation for life &   ; photosynthesis releases oxygen back to the air &   ; sea. It is a compound, denser/heavier than air. The UN dishonestly paints CO2 as a toxic gas.","20211118192716","3_3"
"6198fe935e59d27c6852248f","1461120826988584966","PeterDClack","Carbon dioxide is not a pollutant &   ; never was. It's a miracle compound in air, sea &   ; land that maintains oxygen &   ; all life through photosynthesis. At higher levels it is effective at boosting plant growth &   ; will not/can not change temperature or make oceans rise. It's a hoax.","20211117235526","3_3"
"6198fe945e59d27c68522493","1461080553268994048","PeterDClack","World climate hasn't changed, not by 1 degree. The worst case scenario - a 1 degree rise since 1860. But this is doubtful. No visible ocean rise anywhere. No islands-cities flooded &   ; abandoned. No climate deaths. No evidence carbon dioxide changed climate. Only the hoax remains.","20211117211524","4_2"
"6198fe955e59d27c68522494","1461968460682981383","socratesccost","Nice fresh ocean Carbon dioxide.  ://  /qjVRN1csfV","20211120080337","3_3"
"6198fe955e59d27c6852249a","1461812525247479814","socratesccost","Suprise climate driver - Gravity!  ://  /bajoQ168y5","20211119214359","3_3"
"6198fe965e59d27c6852249b","1461811181631463429","socratesccost","Suprise climate driver - Gravity!  ://  /BBEd2NFcb4","20211119213839","3_3"
"6198fe965e59d27c6852249d","1461789571335786498","socratesccost","RT @DrEliDavid: Religion is all about belief.

Science is all about doubt.

If you ""believe in science"", you've got science and religion mi…","20211119201247","5_2"
"6198fe965e59d27c6852249e","1461613148889247746","socratesccost","@Corleone_Roller  ://  /bmVp7bM6RN","20211119083144","3_3"
"6198fe965e59d27c685224a0","1461606254858551296","socratesccost","@TomiwaOyebadejo @ScottAdamsSays 2 altitude vs CO2 ppm studies. Gravity controls CO2 up to around 1500 m.  ://  /H09DOr6oMM","20211119080421","3_3"
"6198fe965e59d27c685224a1","1461585820696014850","socratesccost","That evil polluting gas, carbon dioxide, is 50% heavier than air and sinks down to green the surface. It really can't fly up 10K and shoot hot radiation back down to burn us all up as the groupthink climate scientists say.  ://  /erH6767Cfr","20211119064309","3_3"
"6198fe975e59d27c685224a5","1461448423354236930","socratesccost","@ScottAdamsSays Gravity rediscovered. Heavier than air carbon dioxide goes down and not up, as formerly believed by hundreds of peer reviewed climate scientists.  ://  /3kvnW4863X","20211118213711","3_3"
"6198fe975e59d27c685224a6","1461445634674675713","socratesccost","RT @socratesccost: What the peer-reviewed Climate Scientists believe.  ://  /VurT1OHit3","20211118212606","5_2"
"6198fe975e59d27c685224a7","1461444643837526017","socratesccost","What the peer-reviewed Climate Scientists believe.  ://  /VurT1OHit3","20211118212210","5_2"
"6198fe975e59d27c685224a9","1461135374349045766","socratesccost","@ZackSlater54 @BrianCode7 Climate Science's Two Terminal Errors:
1.  The Earth's Albedo is not constant.
2.  The effect of gravity on heavier than air gasses  ://  /OT7zXs90ZQ","20211118005314","5_1"
"6198fe975e59d27c685224aa","1461117256440504320","socratesccost","Climate Science's Two Terminal Errors:
1.  The Earth's Albedo is not constant.
2.  The effect of gravity on heavier than air gasses  ://  /V1AYLW9MuZ","20211117234114","5_1"
"6198fe985e59d27c685224ad","1461056420669902850","socratesccost","RT @socratesccost: Climate scientists predict that doubling of CO2 will cause the temperature to increase by 1.5 degrees in 2100.
This will…","20211117193930","3_1"
"6198fe985e59d27c685224ae","1461054705648365571","socratesccost","Climate scientists predict that doubling of CO2 will cause the temperature to increase by 1.5 degrees in 2100.
This will be impossible to measure as the Earth’s temperature varies by around plus or minus 2.5 C over time due to variation in the planet’s albedo (reflectivity).  ://  /i3WYX90xlK","20211117193241","3_1"
"6198fe995e59d27c685224b1","1461572825186066432","TreforJones2","Well the spiders are real, the Extinction was born in 1926 by the 1% that controls 90% of the worlds wealth for total control.
We need facts not fairy tales, the weather in Australia has proven that the Sun Solar minimum cycle is well established thus the panic GE with version 29  ://  /Aza6Saon2o","20211119055130","2_1"
"6198fe9a5e59d27c685224b6","1461166143796760577","TreforJones2","Why should Australians pay Carbon Tax, which is what the Globalists have been seeking for 100 years. WE NEED FACTS RELEASED ON THIS GLOBAL EXTICTION 
FRAUD, THE SEA LEVELS HAVE NOT CHANGED IN 1000yrs. Plates may have moved. Our mean temperatures are on a rapid decline
BLOODY HOAX  ://  /L7mMNWnvyP","20211118025530","1_4"
"6198fe9d5e59d27c685224c7","1461772209957990401","JaggerMickOZ","RT @DrEliDavid: Religion is all about belief.

Science is all about doubt.

If you ""believe in science"", you've got science and religion mi…","20211119190347","5_2"
"6198fe9e5e59d27c685224ce","1461191551036497920","JaggerMickOZ","RT @Shirley56733062: @JaggerMickOZ “ climate” caused???","20211118043628","2_1"
"6198fe9e5e59d27c685224d0","1461144651109339138","JaggerMickOZ","Rain scrubs CO2 out of the air, resulting in pH~5.3

This releases minerals from rocks for plant and animal nutrition 

Planet Earth is kind enough to replenish CO2 constantly, with ocean outgassing, respiration, decomposition, weathering, forest fires, volcanism

CO2 gas of life  ://  /iTRFI7xlue","20211118013006","3_3"
"6198fe9f5e59d27c685224d6","1461789741318352907","ClimatePoet","@EcoSenseNow #CO2 is the biggest boon to the Earth according to the science, the data, and the empirical studies.

Culty Doomsdayers should put down their green-plated crucifix and stop chasing folk devils.","20211119201327","5_2"
"6198fea05e59d27c685224d9","1461419643487223811","ClimatePoet","@FriendsOScience @MyahTomasi And here's a #FraserValley flood much more egregious in the '40s

I guess all those Henry Ford Model-T horseless carriages must've caused this extreme weather event
Couldn't possibly be nature

Some don't understand that extreme weather events are NATURAL

 ://  /X1zVaKR6wD","20211118194249","1_7"
"6198fea05e59d27c685224db","1461411661600858112","ClimatePoet","@montymiff @FriendsOScience @MyahTomasi Extreme weather events are down across the board over the last 100 years of measurements.

Floods: down
Forest fires: down
Hurricanes: down
Cyclones: down
Heat Waves: down
Deaths due to weather events: down

Don't confuse superstition, bias, propaganda and fake news with reality.","20211118191106","1_7"
"6198fea15e59d27c685224dd","1462006890653798401","ClimateRealists","RT @wattsupwiththat: Sea Level Alarmism Unravels As Earth’s Coastlines Are Observed Expanding Since 1984  ://  /SPJXXFervz","20211120103620","1_6"
"6198fea15e59d27c685224de","1461993786880442368","ClimateRealists","Oli Humlum:Global surface air temperature October 2021 compared to the average of October during the previous 10 years using satellite data by AIRS ( ://  /WwC0LBGEZt), 
 ://  /IHOxMTBIkh  ://  /lqajfLoWNG","20211120094415","3_3"
"6198fea25e59d27c685224e0","1461808740588531726","ClimateRealists","RT @NoTricksZone: COASTLINES ARE SAFE...Sea Level Alarmism Unravels As Earth’s Coastlines Are Observed Expanding Since 1984   ://  /x…","20211119212857","1_6"
"6198fea25e59d27c685224e2","1461807058811076611","ClimateRealists","RT @PeterDClack: Carbon dioxide has no role whatsoever in warming earth's climate, certainly not to drive global temperature rises in the a…","20211119212216","2_3"
"6198fea25e59d27c685224e4","1461775775758176264","ClimateRealists","RT @RogTallbloke: IPCC Climate Models Keep Failing Because They Don’t Respect Physics – The Daily Sceptic  ://  /n8Ku92t1fh","20211119191758","5_1"
"6198fea35e59d27c685224ed","1461578422245801985","ClimateRealists","RT @WEschenbach: I keep reading that if CO2 levels keep rising, millions of species will go extinct.

Not happening.

w.  ://  /9Y8d7…","20211119061345","3_2"
"6198fea35e59d27c685224ee","1461578361311051780","ClimateRealists","RT @Kenneth72712993: New study:

1. CO2 molecules ""are not the main radiator of the atmosphere""

2. Change in CO2 concentration ""would not…","20211119061330","2_3"
"6198fea45e59d27c685224f2","1461421499647148038","ClimateRealists","IMHO the real issue with this particular “climate scientist” is that he and others will not debate with their sceptical/realist counterparts, as they believe the “science” is settled and therefore no debate is required..  ://  /lsn9KdSNEg","20211118195012","5_1"
"6198fea45e59d27c685224f4","1461416446702063626","ClimateRealists","RT @Tony__Heller: Corals evolved with CO2 levels 15X higher than now, but climate experts say a 30% increase is killing them  ://  /f…","20211118193007","3_3"
"6198fea55e59d27c685224fa","1461285012226125828","ClimateRealists","The media, politicians and climate activists continue to circulate hysterical hot air from Cop26.. the topic of climate change has become an emotional one, increasingly detached from observation.. that characterise scientific endeavour.  ://  /VI2gZpPe94 via @LD_Sceptics","20211118104750","5_2"
